# Q-learning with proposed action estimation 2000
676
698
689
709
560
497
467
489
616
402
458
422
435
450
369
385
412
320
368
298
338
256
220
232
255
205
193
160
144
155
117
105
121
143
129
98
100
102
84
100
95
84
69
77
59
70
77
70
64
68
69
57
58
57
55
58
50
54
41
46
42
38
39
34
42
36
34
34
40
32
34
34
33
30
26
32
27
26
29
26
27
24
29
26
28
26
22
25
21
23
24
23
19
20
20
22
23
18
18
15
19
18
14
17
14
16
17
16
16
15
17
15
14
15
16
15
15
16
13
15
16
13
14
13
13
13
14
13
12
12
13
14
12
13
14
13
13
13
13
12
11
12
12
12
11
11
12
13
11
10
11
13
11
11
11
11
10
10
12
11
10
11
10
11
10
10
9
11
11
11
9
10
9
10
10
11
10
10
9
10
10
11
11
10
9
9
11
10
10
9
10
10
10
9
9
10
10
10
9
9
