# Q-learning with proposed action estimation 2000
697
585
617
640
537
634
622
597
695
451
644
566
505
515
492
497
452
392
400
414
457
282
363
309
259
363
296
305
309
209
237
214
244
211
185
172
190
162
161
182
132
172
150
132
131
114
100
104
98
109
106
101
85
82
89
76
68
73
77
61
58
70
60
59
49
52
54
46
41
44
44
49
39
42
41
34
37
34
34
29
30
34
30
26
29
27
26
23
22
22
23
25
24
23
22
22
22
17
20
20
22
18
16
17
19
16
18
18
17
18
17
15
17
16
17
15
16
16
15
15
15
16
13
13
14
14
12
14
14
13
13
15
14
12
13
12
14
12
13
12
13
11
11
13
13
12
12
12
10
12
11
11
12
12
11
12
13
10
11
10
10
11
11
11
11
9
11
10
11
10
10
11
10
10
9
10
10
9
11
9
9
10
10
9
9
9
10
9
10
9
9
10
10
9
9
10
9
9
9
9
