# Q-learning with self-model based estimation 2000
659
706
578
677
621
635
589
626
606
526
506
541
522
383
582
481
475
504
516
388
412
384
361
291
321
265
248
202
207
219
166
195
157
149
150
126
116
137
140
123
115
114
121
96
115
109
104
101
96
89
98
78
80
68
80
67
80
66
62
59
70
60
63
59
55
58
62
54
51
52
52
56
45
61
56
45
50
44
49
42
40
46
44
36
37
40
34
36
40
37
34
35
30
32
30
28
29
29
31
32
27
29
27
28
28
29
25
25
25
24
22
24
28
29
26
22
26
25
21
22
23
20
24
21
19
20
21
19
21
19
19
20
20
21
21
18
18
19
18
18
21
18
18
18
18
17
21
17
20
19
16
17
17
16
17
16
16
14
17
13
16
18
16
16
16
14
15
16
16
14
17
15
15
15
14
16
13
13
15
14
15
15
14
15
14
13
13
14
13
12
11
14
13
13
14
13
13
13
14
14
